nitrogen,phosphorus,potassium,temperature,moisture,humidity,soiltype,cropname,recommended_fertilizer
12,7,67,33.2,60.9,24.3,sandy,maize,urea
79,30,28,20.3,48.8,35.0,saline,barley,mop
85,56,21,37.0,42.6,34.4,clay,maize,mop
51,86,87,20.4,84.0,40.8,loamy,soybean,mop
96,98,38,22.1,14.7,27.6,saline,millet,ammonium sulfate
95,14,41,25.5,61.2,44.6,sandy,soybean,dap
95,86,90,20.4,26.8,38.5,sandy,sorghum,complex fertilizer
93,94,62,20.6,15.6,44.8,saline,soybean,urea
19,24,43,17.6,50.3,80.2,saline,millet,urea
2,5,74,28.9,73.4,22.2,saline,rice,urea
32,37,24,37.9,64.8,71.1,saline,barley,mop
6,0,66,17.1,67.5,23.4,peaty,soybean,urea
33,8,68,16.5,28.4,56.3,saline,cotton,dap
44,18,54,16.1,77.5,30.9,saline,sugarcane,dap
49,84,54,36.6,21.4,25.4,saline,wheat,superphosphate
98,84,88,24.9,68.6,61.5,clay,sugarcane,complex fertilizer
93,3,11,21.0,69.2,75.6,peaty,wheat,dap
73,53,79,30.6,20.3,73.6,saline,cotton,complex fertilizer
57,74,100,31.5,84.1,70.0,sandy,rice,complex fertilizer
96,97,56,18.0,77.0,67.2,saline,groundnut,superphosphate
65,39,7,16.2,71.0,38.6,loamy,wheat,mop
20,14,21,16.9,15.5,42.3,loamy,wheat,urea
26,67,1,38.3,10.2,30.2,peaty,barley,urea
42,52,53,17.9,49.9,48.7,clay,groundnut,urea
69,95,42,29.9,71.5,42.0,saline,rice,complex fertilizer
77,84,89,29.3,40.6,88.9,clay,maize,mop
93,43,26,17.4,59.3,32.3,sandy,cotton,mop
71,86,83,35.8,52.6,58.7,peaty,cotton,superphosphate
54,20,8,35.3,50.1,84.2,loamy,rice,dap
35,17,10,30.5,42.7,87.0,peaty,cotton,dap
45,40,71,39.6,17.5,48.2,loamy,sugarcane,complex fertilizer
85,26,23,19.5,33.8,69.5,sandy,rice,dap
55,24,72,30.2,70.0,67.4,loamy,sugarcane,dap
19,24,97,18.0,41.9,56.1,loamy,wheat,urea
88,46,65,20.6,82.5,57.9,clay,groundnut,dap
50,91,6,38.0,86.7,40.9,peaty,groundnut,mop
9,5,68,30.4,45.0,40.3,clay,rice,urea
90,16,2,21.2,83.1,41.0,peaty,rice,dap
24,39,79,28.6,40.6,52.3,sandy,maize,urea
72,97,70,24.1,58.4,57.3,saline,groundnut,urea
11,33,83,31.5,16.3,78.4,peaty,sorghum,urea
48,70,82,16.2,68.3,81.4,loamy,millet,complex fertilizer
61,13,39,29.5,89.0,41.0,clay,rice,dap
43,65,57,31.1,46.1,45.6,peaty,cotton,superphosphate
16,45,0,33.8,45.4,42.5,clay,maize,urea
84,94,38,32.2,61.6,27.7,loamy,millet,superphosphate
90,86,96,21.2,31.3,87.6,loamy,soybean,ammonium sulfate
56,99,4,37.0,37.1,47.6,peaty,cotton,mop
85,97,23,26.8,66.2,48.4,saline,cotton,mop
90,38,8,21.4,65.6,21.0,loamy,millet,mop
11,43,82,24.4,68.1,25.8,clay,cotton,urea
59,45,43,24.3,33.0,75.8,clay,soybean,superphosphate
38,8,46,20.8,77.2,66.5,clay,wheat,dap
40,67,11,39.2,32.6,53.3,saline,sugarcane,mop
11,63,74,23.1,19.1,41.9,sandy,sorghum,urea
62,97,90,31.6,58.8,55.0,saline,barley,ammonium sulfate
83,84,81,23.3,42.4,65.8,sandy,groundnut,dap
93,50,45,29.2,73.8,89.9,saline,soybean,dap
29,26,69,28.4,82.6,53.1,peaty,wheat,urea
61,18,19,24.9,54.9,50.0,saline,barley,dap
2,50,42,38.6,66.8,25.9,clay,barley,urea
95,44,48,20.3,25.8,43.3,loamy,groundnut,mop
18,70,47,36.7,61.8,36.0,sandy,rice,urea
2,75,26,27.4,71.1,29.9,peaty,maize,urea
59,23,85,31.3,48.3,32.0,peaty,maize,dap
86,68,15,35.3,74.1,58.9,clay,maize,mop
89,7,33,39.7,22.4,49.7,sandy,maize,dap
2,51,8,33.1,53.7,82.5,peaty,groundnut,urea
33,30,58,16.4,14.0,65.5,loamy,rice,complex fertilizer
75,12,57,17.5,35.5,32.4,loamy,sugarcane,dap
6,19,13,17.7,58.6,73.5,saline,soybean,urea
7,33,36,17.4,25.3,51.0,saline,cotton,urea
82,5,41,29.4,82.3,28.6,sandy,groundnut,dap
14,86,14,24.5,77.4,60.5,clay,sorghum,urea
80,16,5,29.0,57.4,64.3,loamy,soybean,dap
82,87,29,17.6,52.9,52.4,clay,barley,mop
12,98,72,37.3,58.6,50.9,loamy,soybean,urea
82,34,26,29.5,22.0,27.1,clay,maize,mop
58,37,25,39.3,51.4,33.0,peaty,barley,mop
57,39,45,24.7,52.9,86.8,peaty,rice,ammonium sulfate
82,90,57,29.9,16.6,23.1,loamy,sorghum,mop
32,7,25,15.5,60.7,23.1,sandy,sorghum,dap
39,28,89,34.3,89.1,63.2,peaty,millet,dap
98,88,56,39.8,46.0,37.4,loamy,rice,mop
21,22,79,22.2,31.5,55.6,sandy,cotton,urea
8,6,17,21.5,27.9,73.6,peaty,groundnut,urea
9,78,6,33.2,85.1,24.2,sandy,maize,urea
4,51,85,27.0,50.8,37.9,loamy,rice,urea
99,20,41,22.6,72.1,74.2,loamy,barley,dap
34,5,18,18.9,62.5,36.9,saline,groundnut,dap
41,69,59,24.9,57.3,25.4,clay,maize,superphosphate
93,52,93,21.1,33.9,46.6,clay,barley,urea
90,96,6,38.7,86.8,88.4,saline,groundnut,mop
38,3,6,17.9,19.6,73.9,loamy,rice,dap
28,19,74,15.5,81.5,69.3,peaty,rice,urea
80,52,51,21.8,71.1,53.0,sandy,groundnut,ammonium sulfate
42,68,100,21.9,54.5,38.2,peaty,sorghum,urea
88,0,26,29.1,48.5,44.7,peaty,cotton,dap
97,100,61,27.1,52.7,53.3,saline,wheat,urea
96,16,26,32.9,69.1,32.0,loamy,cotton,dap
34,33,28,22.2,25.3,67.1,saline,groundnut,mop
23,94,79,19.6,64.6,56.6,clay,maize,urea
76,67,43,15.3,17.9,28.5,peaty,groundnut,urea
49,80,4,35.5,35.2,77.5,saline,sorghum,mop
64,35,64,30.1,17.3,23.5,clay,millet,urea
3,75,73,34.3,34.0,42.4,peaty,soybean,urea
3,27,43,30.2,65.3,74.4,loamy,cotton,urea
66,59,33,16.7,31.4,58.5,sandy,sorghum,ammonium sulfate
48,82,11,16.1,13.0,75.3,peaty,barley,mop
39,76,88,35.5,65.2,43.7,clay,barley,complex fertilizer
58,75,38,33.7,52.4,70.6,loamy,groundnut,superphosphate
90,26,59,38.1,32.0,47.3,loamy,rice,dap
17,87,34,28.0,70.1,21.1,sandy,wheat,urea
57,47,62,16.7,27.2,79.9,clay,rice,dap
24,72,86,29.9,38.7,35.9,saline,groundnut,urea
56,99,35,36.2,67.5,89.8,saline,wheat,dap
67,38,46,31.6,26.7,26.5,peaty,wheat,mop
93,86,90,39.5,52.6,69.4,loamy,cotton,complex fertilizer
44,46,9,27.8,78.0,87.2,loamy,rice,mop
37,21,42,32.7,87.2,26.7,sandy,sorghum,dap
98,36,76,39.6,69.8,53.7,sandy,wheat,superphosphate
92,69,40,24.5,64.8,68.7,peaty,sugarcane,superphosphate
21,49,98,27.7,63.0,83.2,saline,barley,urea
93,70,38,29.1,86.0,84.2,loamy,wheat,complex fertilizer
43,33,21,17.3,62.9,41.7,peaty,wheat,mop
21,19,56,30.4,20.0,87.3,peaty,barley,urea
34,83,6,33.6,58.8,80.8,sandy,barley,mop
68,66,37,22.4,30.9,49.5,clay,soybean,mop
58,62,60,36.7,21.3,48.6,saline,rice,complex fertilizer
65,31,38,30.5,16.2,70.6,peaty,sorghum,mop
10,32,4,24.1,15.1,69.8,saline,cotton,urea
0,33,90,35.4,28.5,25.6,loamy,millet,urea
88,55,59,31.4,16.2,55.8,clay,maize,urea
47,25,88,37.9,22.6,81.7,sandy,cotton,dap
71,79,37,27.1,10.0,50.7,saline,wheat,dap
87,80,35,30.7,24.3,58.9,clay,groundnut,ammonium sulfate
27,8,100,32.9,51.4,59.0,loamy,soybean,urea
15,51,77,29.1,14.6,23.2,loamy,millet,urea
37,80,62,22.3,43.9,40.7,saline,sorghum,complex fertilizer
93,91,90,28.5,19.6,63.3,peaty,sorghum,dap
61,59,5,22.1,17.9,43.3,loamy,sorghum,mop
12,86,31,27.5,89.2,80.4,sandy,soybean,urea
43,95,81,16.1,57.7,83.2,peaty,cotton,superphosphate
94,5,67,20.0,47.1,67.1,peaty,rice,dap
70,97,44,27.0,39.1,47.5,sandy,barley,urea
80,47,7,18.5,14.6,44.7,loamy,sorghum,mop
49,78,39,36.2,56.3,24.2,loamy,millet,urea
30,73,66,27.5,55.0,67.2,saline,millet,superphosphate
24,39,86,39.9,66.7,24.7,loamy,cotton,urea
44,48,61,17.6,34.8,84.5,loamy,groundnut,dap
27,41,34,25.5,79.2,57.9,clay,millet,urea
20,34,70,32.4,12.7,73.0,peaty,sorghum,urea
7,70,20,39.8,60.5,74.2,sandy,millet,urea
96,62,88,17.3,58.9,35.4,clay,rice,superphosphate
72,70,75,16.5,37.0,59.4,loamy,barley,ammonium sulfate
69,69,49,32.9,87.9,35.6,sandy,soybean,ammonium sulfate
91,9,59,31.7,56.9,65.0,peaty,maize,dap
0,87,46,16.3,42.9,29.5,peaty,maize,urea
33,22,56,38.9,19.6,80.6,saline,sorghum,dap
72,51,1,20.7,87.7,79.3,clay,soybean,mop
51,70,84,36.4,17.9,58.7,sandy,rice,complex fertilizer
59,95,24,15.1,69.8,40.8,sandy,sorghum,mop
35,48,29,17.9,39.6,23.3,saline,millet,mop
92,38,51,15.1,75.0,61.5,clay,groundnut,ammonium sulfate
58,99,55,32.1,57.2,49.1,sandy,maize,complex fertilizer
36,2,99,27.2,44.7,21.9,loamy,soybean,dap
6,1,77,39.4,61.4,38.5,clay,groundnut,urea
13,18,13,37.0,69.3,49.6,saline,rice,urea
53,87,77,34.7,57.5,76.7,clay,maize,mop
34,46,12,16.6,41.4,74.9,sandy,soybean,mop
50,37,84,19.5,31.9,85.2,sandy,sorghum,urea
23,55,10,19.6,74.6,27.7,sandy,sorghum,urea
7,19,58,33.4,26.4,20.9,loamy,maize,urea
80,74,63,30.3,83.3,86.0,peaty,cotton,dap
28,13,7,21.5,34.8,89.4,saline,maize,urea
3,52,56,29.6,49.1,70.6,peaty,sugarcane,urea
46,52,97,23.4,14.3,24.3,peaty,sorghum,urea
100,99,6,28.4,17.7,80.6,peaty,cotton,mop
83,46,2,20.4,49.6,66.9,clay,wheat,mop
73,3,42,18.0,68.9,35.2,saline,millet,dap
47,84,31,33.1,14.8,63.2,peaty,sugarcane,complex fertilizer
22,17,81,25.7,62.5,88.0,loamy,cotton,urea
53,38,80,25.5,47.1,39.4,peaty,soybean,mop
12,3,35,21.7,11.7,74.8,saline,rice,urea
63,97,8,39.9,62.7,20.1,saline,cotton,mop
95,10,78,17.8,43.9,20.6,clay,sugarcane,dap
27,39,42,21.2,26.6,42.1,loamy,sugarcane,urea
54,93,23,19.4,13.1,33.4,clay,sugarcane,mop
56,97,61,23.9,57.5,23.4,saline,sugarcane,urea
61,93,64,19.2,36.5,52.8,peaty,soybean,complex fertilizer
52,86,13,19.4,53.1,54.3,loamy,sugarcane,mop
45,23,66,19.3,23.9,82.2,saline,soybean,dap
83,96,72,39.2,82.2,80.6,loamy,soybean,complex fertilizer
16,20,74,31.5,60.9,65.7,clay,cotton,urea
40,9,40,30.7,50.7,28.0,clay,cotton,dap
49,78,14,29.7,65.0,36.7,clay,sugarcane,mop
81,85,14,30.2,32.2,62.4,loamy,sugarcane,mop
7,2,3,39.9,34.4,72.7,sandy,maize,urea
74,23,14,21.2,17.4,63.5,peaty,millet,dap
50,25,73,35.0,83.2,22.5,clay,soybean,dap
77,31,58,25.3,39.7,61.1,peaty,wheat,dap
72,83,0,38.6,37.8,46.1,clay,sorghum,mop
27,2,17,23.0,15.2,30.2,peaty,millet,urea
49,27,8,19.2,54.7,70.2,peaty,sorghum,dap
23,96,83,37.9,89.3,65.3,peaty,soybean,urea
93,43,100,32.3,53.9,78.5,sandy,barley,mop
22,49,0,20.1,39.8,86.2,loamy,barley,urea
87,39,36,24.7,18.2,44.9,loamy,soybean,mop
52,98,89,15.8,34.3,71.3,loamy,maize,urea
9,67,82,22.3,44.4,33.5,sandy,maize,urea
38,7,35,35.9,80.8,68.8,peaty,sugarcane,dap
96,18,88,15.6,44.2,70.4,peaty,cotton,dap
0,25,80,37.8,18.6,26.7,sandy,barley,urea
22,8,56,38.1,31.9,31.1,peaty,sugarcane,urea
44,4,27,26.1,23.8,72.2,peaty,rice,dap
18,68,19,24.0,27.9,43.0,sandy,soybean,urea
39,62,93,28.3,52.6,41.7,saline,cotton,urea
48,85,77,19.7,77.1,47.1,sandy,barley,ammonium sulfate
87,78,62,24.0,52.3,23.7,loamy,sugarcane,ammonium sulfate
79,63,46,35.8,24.9,74.1,peaty,sorghum,urea
44,55,87,25.1,86.6,48.5,clay,barley,ammonium sulfate
73,97,48,28.3,81.6,52.8,loamy,wheat,ammonium sulfate
90,69,19,33.8,47.1,29.4,saline,cotton,mop
1,71,80,19.9,33.4,37.8,peaty,maize,urea
65,54,7,27.4,25.7,47.2,sandy,millet,mop
20,25,70,28.5,45.0,89.8,loamy,barley,urea
3,60,77,38.2,10.4,77.4,peaty,sugarcane,urea
100,48,83,35.6,86.3,30.4,saline,soybean,complex fertilizer
20,54,56,30.6,23.7,79.3,clay,sugarcane,urea
25,86,21,27.0,64.8,42.9,saline,soybean,urea
94,33,22,21.9,80.0,43.9,peaty,soybean,mop
83,27,47,26.5,26.9,42.5,clay,barley,dap
7,98,91,18.4,76.1,31.0,clay,barley,urea
68,55,10,24.5,58.6,62.2,loamy,maize,mop
69,59,56,24.4,45.6,53.7,clay,sorghum,complex fertilizer
1,23,74,29.5,41.1,59.7,loamy,wheat,urea
11,1,57,36.3,26.8,53.5,loamy,sugarcane,urea
58,84,41,39.9,20.0,66.3,saline,cotton,dap
69,68,49,19.8,57.7,61.6,sandy,barley,ammonium sulfate
35,92,33,16.7,73.1,40.5,loamy,sorghum,dap
77,40,42,18.1,86.9,31.2,sandy,sugarcane,urea
1,84,60,17.4,18.8,85.3,peaty,cotton,urea
9,71,22,17.8,17.5,40.2,peaty,soybean,urea
32,94,24,22.9,23.2,71.5,saline,barley,mop
83,88,15,26.9,24.0,52.2,loamy,sorghum,mop
5,41,55,24.7,60.6,76.4,clay,soybean,urea
79,61,79,19.7,13.0,86.0,peaty,rice,mop
74,45,59,24.7,66.9,37.8,clay,soybean,ammonium sulfate
39,59,100,29.4,37.4,82.5,clay,millet,superphosphate
31,97,34,18.7,70.6,23.0,clay,rice,complex fertilizer
57,76,92,30.4,50.4,88.8,loamy,sorghum,urea
88,71,63,22.4,77.2,61.1,clay,millet,ammonium sulfate
78,94,0,33.7,68.2,56.2,peaty,sugarcane,mop
41,61,100,29.9,34.0,49.5,peaty,cotton,ammonium sulfate
76,29,15,32.4,40.3,65.7,clay,groundnut,dap
18,82,69,25.5,19.0,79.5,sandy,sugarcane,urea
94,50,52,28.9,37.6,81.5,clay,barley,mop
10,10,91,34.0,15.3,78.1,sandy,rice,urea
34,10,79,19.8,86.1,83.5,saline,maize,dap
22,17,22,37.9,24.5,57.3,sandy,rice,urea
7,69,64,34.9,38.4,21.5,sandy,barley,urea
54,68,34,24.0,18.7,79.7,loamy,groundnut,mop
59,94,90,20.0,55.3,28.9,loamy,rice,dap
22,44,70,37.7,75.8,88.1,peaty,sugarcane,urea
25,54,83,31.8,80.3,73.1,sandy,maize,urea
59,2,76,33.4,23.2,75.6,clay,cotton,dap
91,42,56,25.9,20.9,62.4,sandy,maize,mop
54,30,53,25.6,76.6,39.5,peaty,groundnut,dap
11,57,3,18.3,73.2,28.3,clay,cotton,urea
33,79,42,28.8,46.5,62.5,sandy,barley,dap
71,48,5,34.1,31.8,31.1,clay,sorghum,mop
82,24,61,27.5,89.6,45.7,clay,wheat,dap
18,35,61,22.6,16.0,42.6,peaty,cotton,urea
4,14,47,19.8,89.7,40.6,clay,groundnut,urea
18,1,79,39.0,76.3,64.3,saline,barley,urea
19,37,14,33.4,28.8,58.3,clay,groundnut,urea
2,82,95,26.8,64.6,80.9,peaty,sorghum,urea
24,94,15,23.8,36.7,24.3,saline,soybean,urea
37,2,87,15.7,82.6,30.7,loamy,cotton,dap
90,19,48,26.8,29.7,88.6,clay,soybean,dap
83,91,76,32.4,68.3,34.9,loamy,barley,superphosphate
13,0,33,30.8,84.6,87.5,saline,wheat,urea
94,45,62,32.5,88.1,48.0,peaty,soybean,complex fertilizer
2,72,70,33.1,23.2,52.1,peaty,barley,urea
33,47,51,23.3,38.1,40.4,peaty,wheat,urea
51,82,95,31.2,53.4,74.7,peaty,maize,urea
33,72,32,20.7,71.1,75.1,saline,barley,dap
78,44,55,36.6,10.1,63.8,peaty,sugarcane,complex fertilizer
0,3,49,30.8,80.0,21.8,peaty,cotton,urea
94,93,8,35.9,35.4,59.3,peaty,wheat,mop
33,22,51,37.1,66.0,51.0,loamy,wheat,dap
35,40,76,39.1,56.8,75.4,loamy,millet,ammonium sulfate
38,17,34,28.2,18.2,33.4,sandy,groundnut,dap
98,14,58,25.1,60.6,30.5,saline,maize,dap
18,75,86,34.9,83.2,42.1,loamy,wheat,urea
15,37,78,19.7,36.1,41.2,peaty,soybean,urea
83,91,2,28.3,32.6,88.9,peaty,groundnut,mop
58,6,8,33.9,17.2,25.4,peaty,groundnut,dap
77,29,84,19.9,28.1,62.8,peaty,barley,dap
92,67,70,15.4,43.4,25.0,loamy,sorghum,ammonium sulfate
76,12,82,26.8,87.0,70.9,loamy,sorghum,dap
69,59,47,37.1,20.5,82.1,sandy,sorghum,complex fertilizer
84,94,71,20.9,67.4,59.5,loamy,rice,urea
85,47,10,27.3,37.2,80.6,loamy,rice,mop
13,76,48,19.2,57.3,55.1,peaty,wheat,urea
76,96,37,24.9,27.1,23.5,saline,groundnut,complex fertilizer
16,69,6,39.0,53.2,80.0,saline,millet,urea
68,47,88,35.9,46.6,35.5,peaty,rice,complex fertilizer
55,20,72,16.1,63.2,67.7,loamy,wheat,dap
88,57,36,24.5,25.4,53.5,sandy,maize,ammonium sulfate
12,74,54,28.6,38.9,20.2,clay,maize,urea
41,25,15,24.0,61.9,71.6,sandy,soybean,dap
96,18,22,37.1,38.5,40.8,peaty,millet,dap
12,98,38,31.9,11.5,63.4,loamy,barley,urea
75,81,46,23.8,72.9,39.4,peaty,rice,complex fertilizer
52,55,84,23.3,74.1,75.9,clay,soybean,complex fertilizer
16,82,84,30.0,16.2,36.0,clay,sugarcane,urea
99,97,18,18.7,11.8,62.2,clay,cotton,mop
76,77,66,23.9,82.6,84.7,clay,cotton,mop
6,37,0,28.0,65.1,59.9,loamy,sugarcane,urea
6,66,1,25.3,61.0,27.6,sandy,barley,urea
74,9,5,38.3,79.8,76.0,peaty,groundnut,dap
8,78,92,17.5,10.2,29.9,loamy,rice,urea
35,7,57,16.1,14.8,71.7,clay,sugarcane,dap
24,94,59,38.2,78.9,30.9,peaty,maize,urea
18,78,2,18.6,55.8,63.8,sandy,millet,urea
92,80,56,24.6,60.8,72.4,loamy,millet,urea
9,84,55,18.6,80.9,61.8,sandy,sugarcane,urea
53,38,29,19.9,24.7,82.8,sandy,rice,mop
72,84,34,20.4,89.1,78.1,saline,groundnut,urea
48,79,34,33.5,42.6,53.5,peaty,barley,ammonium sulfate
27,25,22,17.4,59.8,23.8,sandy,rice,urea
66,83,40,34.0,45.9,79.3,sandy,sorghum,ammonium sulfate
29,6,36,24.2,85.2,38.2,saline,sugarcane,urea
38,54,60,25.1,88.2,78.9,peaty,sugarcane,urea
12,20,34,20.5,26.6,75.2,clay,sugarcane,urea
77,3,10,36.8,67.9,61.6,clay,soybean,dap
62,2,30,19.5,39.0,26.3,loamy,rice,dap
68,53,15,21.3,21.5,45.6,sandy,wheat,mop
22,50,31,16.9,47.8,71.7,sandy,maize,urea
8,14,22,18.2,56.1,33.9,peaty,wheat,urea
17,87,51,31.7,59.7,24.6,loamy,soybean,urea
63,67,39,38.0,38.8,67.2,saline,sugarcane,dap
53,51,38,18.4,74.0,55.9,saline,barley,ammonium sulfate
61,37,81,26.0,58.9,46.5,loamy,groundnut,mop
55,65,15,37.2,79.8,71.2,saline,rice,mop
83,63,3,30.8,19.7,39.0,loamy,sugarcane,mop
54,58,0,29.0,81.4,47.2,sandy,cotton,mop
6,74,88,36.2,49.1,57.2,clay,wheat,urea
83,24,63,27.5,14.8,34.5,loamy,sorghum,dap
67,17,21,19.5,26.6,36.8,sandy,barley,dap
63,13,70,17.3,15.2,41.6,clay,maize,dap
26,73,43,22.9,64.7,67.1,clay,millet,urea
41,0,99,19.3,59.1,54.4,loamy,soybean,dap
88,40,49,27.6,62.4,43.5,clay,millet,urea
99,73,3,38.3,29.0,71.0,saline,cotton,mop
22,88,88,31.2,54.2,85.4,sandy,sorghum,urea
85,79,64,30.4,84.1,45.8,loamy,sorghum,mop
31,42,17,17.9,51.7,81.2,clay,millet,mop
69,38,18,28.5,51.0,68.9,sandy,groundnut,mop
48,19,31,23.0,84.8,23.7,loamy,rice,dap
39,68,95,28.2,30.1,40.9,loamy,groundnut,mop
63,33,67,35.8,13.2,73.3,peaty,soybean,superphosphate
11,94,35,37.0,63.6,89.9,sandy,millet,urea
44,36,1,33.3,19.8,28.8,loamy,sorghum,mop
71,76,7,26.5,10.4,84.9,loamy,barley,mop
37,51,50,36.2,56.0,50.9,clay,rice,superphosphate
90,10,95,16.9,49.2,63.1,peaty,wheat,dap
76,26,37,39.1,78.8,20.7,peaty,wheat,dap
27,69,16,37.2,87.8,74.1,peaty,sugarcane,urea
99,2,94,28.2,80.6,52.6,saline,barley,dap
25,8,39,34.1,33.0,79.0,sandy,cotton,urea
77,57,20,18.4,64.0,56.1,saline,rice,mop
56,97,26,20.1,12.0,59.9,sandy,sorghum,mop
22,48,56,20.0,48.7,33.8,peaty,cotton,urea
19,62,91,39.9,46.4,29.1,saline,cotton,urea
0,86,26,38.9,44.4,64.5,loamy,rice,urea
83,93,46,15.0,22.4,43.7,peaty,maize,dap
90,86,57,31.4,41.3,54.6,peaty,sorghum,superphosphate
8,15,12,17.3,55.5,51.1,clay,rice,urea
33,8,51,21.9,46.3,57.8,loamy,wheat,dap
97,7,0,28.5,51.3,34.2,loamy,sorghum,dap
84,94,60,23.1,37.9,33.7,sandy,sugarcane,complex fertilizer
40,66,45,26.5,87.0,22.2,clay,wheat,complex fertilizer
14,86,25,28.7,35.6,45.8,peaty,wheat,urea
10,37,35,24.2,64.8,76.0,saline,sugarcane,urea
100,43,53,22.9,31.9,45.2,peaty,rice,urea
22,50,62,39.8,43.4,44.0,sandy,wheat,urea
57,89,53,32.8,51.4,22.3,sandy,sorghum,mop
26,78,26,36.9,22.9,31.9,saline,sugarcane,urea
44,24,24,21.8,65.0,31.6,peaty,soybean,dap
64,36,95,16.6,63.5,46.6,loamy,sorghum,mop
53,4,87,24.2,22.1,35.2,sandy,wheat,dap
27,74,75,37.9,39.2,83.5,sandy,sugarcane,urea
66,25,84,35.1,19.6,25.4,peaty,wheat,dap
67,49,84,23.6,64.0,59.7,loamy,soybean,superphosphate
70,34,39,18.1,47.2,65.4,loamy,millet,urea
62,17,23,22.7,19.1,36.7,loamy,sorghum,dap
79,66,28,23.2,70.9,84.0,peaty,maize,mop
64,40,28,33.7,80.7,35.7,peaty,millet,mop
56,48,17,29.0,80.4,43.6,peaty,maize,mop
69,72,76,21.1,11.1,89.4,clay,soybean,mop
73,95,86,31.2,16.8,83.3,saline,sorghum,complex fertilizer
94,4,38,27.5,75.6,21.5,peaty,sugarcane,dap
93,61,48,23.0,51.3,36.5,sandy,barley,urea
31,99,91,33.0,77.9,49.8,sandy,sugarcane,ammonium sulfate
86,98,80,26.2,82.5,86.9,clay,cotton,complex fertilizer
17,25,67,20.1,75.1,30.2,sandy,wheat,urea
21,86,54,26.3,19.1,70.5,sandy,wheat,urea
39,16,54,24.6,54.1,88.6,saline,maize,dap
16,2,39,37.7,73.6,81.0,saline,wheat,urea
59,86,67,29.2,51.8,42.8,peaty,cotton,superphosphate
28,55,86,25.9,67.5,26.2,sandy,groundnut,urea
16,31,69,35.0,38.9,82.8,peaty,millet,urea
37,53,41,39.3,11.4,78.2,clay,sugarcane,ammonium sulfate
22,7,36,20.5,82.6,33.2,loamy,sorghum,urea
9,32,52,15.5,86.3,69.4,peaty,cotton,urea
8,95,25,16.7,68.7,69.3,saline,sorghum,urea
42,73,23,23.3,22.6,78.6,peaty,wheat,mop
45,52,23,31.0,61.4,21.7,clay,sugarcane,mop
45,20,86,19.9,86.0,52.2,saline,rice,dap
20,8,34,35.9,85.5,77.8,clay,soybean,urea
56,39,73,34.4,14.8,28.3,loamy,sorghum,superphosphate
80,56,31,25.0,20.0,20.1,loamy,millet,urea
25,34,78,27.2,10.5,59.5,clay,soybean,urea
0,4,62,18.4,26.9,25.9,peaty,soybean,urea
10,94,87,38.7,39.7,27.2,peaty,maize,urea
28,38,35,36.4,85.2,39.5,saline,barley,urea
93,8,25,38.0,30.6,63.1,peaty,soybean,dap
11,79,99,33.1,56.3,37.0,loamy,sorghum,urea
0,12,33,37.1,89.8,59.3,peaty,rice,urea
85,69,7,33.5,83.9,87.7,loamy,barley,mop
61,43,86,37.1,18.2,32.6,peaty,sugarcane,complex fertilizer
63,66,47,16.3,33.1,76.6,sandy,millet,urea
59,24,31,35.3,60.6,49.7,saline,sugarcane,dap
99,51,54,25.3,60.3,58.2,loamy,maize,urea
12,11,62,38.0,33.9,63.4,peaty,sugarcane,urea
70,53,17,22.9,65.7,49.8,peaty,barley,mop
34,25,30,38.0,79.3,81.4,loamy,cotton,dap
9,29,99,35.5,15.2,66.8,loamy,rice,urea
4,28,61,31.2,65.4,55.5,loamy,barley,urea
100,95,59,36.4,53.1,70.2,peaty,sugarcane,complex fertilizer
6,8,36,32.6,23.9,39.8,peaty,sugarcane,urea
15,35,39,22.5,81.7,32.7,clay,barley,urea
30,63,17,16.1,13.7,27.3,loamy,groundnut,mop
7,14,7,27.8,67.3,56.0,saline,millet,urea
9,13,50,35.1,89.0,70.4,loamy,millet,urea
84,91,100,30.6,33.1,78.3,clay,soybean,complex fertilizer
10,43,20,21.7,78.4,41.2,clay,cotton,urea
81,37,65,38.7,48.7,57.1,sandy,wheat,mop
56,93,84,21.1,60.6,32.9,loamy,groundnut,mop
36,14,98,37.5,41.0,77.3,saline,soybean,dap
78,84,64,23.7,25.0,68.5,peaty,cotton,superphosphate
24,45,72,24.0,51.5,27.1,peaty,sugarcane,urea
66,72,46,23.6,73.2,52.8,loamy,sugarcane,superphosphate
45,76,55,32.9,45.7,67.0,peaty,barley,mop
34,8,56,18.8,73.0,89.6,peaty,sugarcane,dap
27,78,47,17.3,63.0,75.9,clay,groundnut,urea
93,13,53,37.5,17.6,86.0,saline,sorghum,dap
8,38,51,16.9,15.1,38.4,sandy,millet,urea
46,24,40,31.0,17.2,27.2,loamy,maize,dap
41,56,4,21.2,26.5,72.8,clay,wheat,mop
63,69,50,15.7,70.4,61.6,peaty,millet,complex fertilizer
85,88,43,30.3,23.6,45.9,clay,maize,superphosphate
97,56,16,30.8,69.4,85.9,saline,rice,mop
57,5,12,35.5,57.8,21.8,peaty,wheat,dap
44,47,50,16.8,20.8,48.0,loamy,groundnut,ammonium sulfate
52,77,25,37.2,64.0,67.8,peaty,rice,mop
41,42,59,22.9,36.9,39.1,saline,barley,mop
48,56,42,24.3,11.8,79.6,peaty,sugarcane,complex fertilizer
44,34,42,30.2,45.2,76.7,saline,wheat,complex fertilizer
