nitrogen,phosphorus,potassium,temperature,moisture,humidity,soiltype,cropname,recommended_fertilizer
95,22,1,35.3,27.1,73.9,clay,sorghum,super phosphate
97,80,70,46.2,74.2,70.8,chalky,rice,npk
25,35,19,43.3,18.2,54.5,sandy,apple,super phosphate
22,50,81,40.2,41.4,58.0,loamy,onion,dap
53,34,93,42.6,34.5,82.9,peaty,chickpea,urea
13,49,84,32.9,81.9,49.9,peaty,millet,npk
85,46,47,40.5,26.4,48.2,silty,apple,urea
1,50,52,26.6,54.6,71.5,clay,maize,compost
15,99,73,45.7,54.1,61.4,silty,mango,compost
8,47,12,38.3,20.1,26.1,peaty,cabbage,super phosphate
74,46,12,33.9,14.5,24.5,peaty,cabbage,organic
52,23,79,19.0,67.1,53.5,sandy,apple,ammonium sulfate
60,89,98,41.5,49.2,84.5,clay,soybean,super phosphate
21,17,23,22.8,81.3,53.3,loamy,apple,dap
9,20,80,13.7,39.5,33.0,peaty,coconut,compost
54,7,76,29.2,28.5,74.3,peaty,chickpea,ammonium sulfate
20,78,95,11.7,52.3,35.2,sandy,sorghum,urea
89,81,59,34.7,14.0,21.8,sandy,onion,ammonium sulfate
73,80,40,19.3,50.2,78.1,peaty,mango,mop
30,0,14,37.4,25.0,73.4,silty,cabbage,organic
24,3,43,40.7,60.5,82.6,clay,millet,compost
20,80,21,43.7,65.0,66.2,peaty,maize,super phosphate
57,41,9,32.8,34.9,35.4,silty,pineapple,npk
56,40,71,48.4,21.8,47.8,peaty,coconut,dap
48,45,31,33.0,57.0,21.2,clay,chickpea,npk
100,13,37,48.3,90.0,66.7,peaty,soybean,super phosphate
39,3,90,21.8,80.7,82.8,peaty,coffee,dap
37,1,36,36.2,14.3,78.2,silty,barley,urea
98,19,55,27.1,61.3,71.7,silty,maize,organic
48,43,82,28.3,79.2,77.0,chalky,banana,mop
46,11,88,45.6,48.7,86.1,chalky,sugarcane,npk
62,22,62,40.5,23.3,73.2,loamy,apple,npk
44,19,26,11.1,18.9,69.0,peaty,pineapple,compost
35,95,0,24.9,14.5,24.1,peaty,potato,organic
45,63,86,13.2,23.0,48.4,peaty,wheat,npk
39,18,35,12.5,86.7,52.9,clay,grape,npk
36,80,38,37.5,34.7,23.6,clay,sorghum,mop
83,41,37,37.6,40.9,46.7,sandy,chickpea,organic
45,46,71,23.7,75.9,41.4,chalky,cotton,ammonium sulfate
12,23,43,13.4,24.9,28.8,loamy,sugarcane,super phosphate
7,14,31,30.5,66.1,54.4,clay,sunflower,npk
11,63,74,31.7,12.6,72.9,sandy,grape,urea
18,100,80,20.2,77.8,39.0,clay,wheat,npk
56,22,52,31.4,77.7,76.0,clay,tea,organic
79,5,66,37.3,83.0,67.4,silty,pineapple,ammonium sulfate
8,56,6,22.7,15.0,34.6,clay,grape,dap
79,50,67,44.3,30.9,22.9,loamy,tea,mop
16,18,8,47.8,41.3,81.8,chalky,carrot,compost
52,15,51,18.3,83.6,66.1,silty,pineapple,compost
25,95,56,20.3,64.2,75.4,sandy,peanut,npk
0,40,54,33.9,48.0,76.9,clay,carrot,npk
12,86,20,14.3,24.0,49.3,chalky,rice,compost
14,48,68,31.7,48.2,89.6,silty,sunflower,organic
58,22,2,19.1,15.4,65.8,peaty,sorghum,npk
0,24,48,43.6,44.2,84.1,silty,millet,organic
33,52,42,23.1,58.6,56.7,sandy,mustard,mop
24,24,34,47.1,42.4,71.3,chalky,peanut,dap
88,56,11,32.0,70.7,38.9,peaty,barley,super phosphate
88,45,38,39.0,85.6,48.8,peaty,millet,npk
37,61,24,13.2,67.7,51.3,sandy,chickpea,super phosphate
13,28,37,38.9,34.5,88.1,peaty,coconut,dap
74,70,27,40.1,15.6,66.3,clay,potato,compost
43,82,30,11.0,77.6,68.7,chalky,cotton,organic
95,64,72,13.3,68.0,88.9,peaty,wheat,ammonium sulfate
8,24,33,35.2,34.1,36.6,loamy,sugarcane,urea
4,65,55,31.8,15.0,46.4,loamy,mango,urea
23,3,85,31.9,10.8,78.8,peaty,sunflower,dap
88,82,80,42.0,37.3,60.2,clay,banana,urea
33,54,32,20.1,58.6,22.0,clay,wheat,compost
86,79,82,16.4,71.8,41.4,peaty,sorghum,organic
77,96,24,10.0,49.7,64.3,chalky,pineapple,urea
56,47,43,24.8,71.5,62.4,loamy,sorghum,mop
65,21,46,27.9,60.0,36.6,silty,apple,dap
10,57,38,12.7,66.1,78.6,loamy,soybean,organic
69,90,96,35.6,42.0,46.3,peaty,coffee,super phosphate
56,11,61,45.4,57.6,74.3,loamy,tomato,compost
82,82,28,37.1,50.9,25.2,loamy,mango,npk
31,5,26,31.9,13.0,53.3,sandy,banana,ammonium sulfate
94,62,79,35.3,21.8,80.4,peaty,maize,dap
6,44,59,48.3,34.0,48.5,silty,rice,npk
76,85,69,42.5,79.3,39.1,chalky,rice,super phosphate
81,93,34,23.7,20.1,47.2,clay,soybean,npk
36,83,26,17.2,32.9,53.9,peaty,millet,ammonium sulfate
77,50,73,33.3,72.5,64.1,clay,wheat,urea
75,67,41,11.0,35.5,20.6,sandy,cotton,compost
66,73,12,30.4,48.0,63.9,loamy,barley,urea
34,16,43,42.1,84.1,23.1,sandy,sorghum,compost
44,75,91,20.8,82.1,60.6,loamy,chickpea,urea
100,29,17,17.1,24.1,27.6,silty,cotton,compost
69,4,34,41.5,27.5,30.9,peaty,pineapple,urea
74,10,40,37.6,43.5,32.5,chalky,millet,mop
41,48,20,44.7,52.9,78.3,clay,tomato,ammonium sulfate
68,70,75,19.4,81.7,69.3,peaty,tomato,dap
48,67,51,34.3,62.8,54.0,chalky,sugarcane,urea
48,98,89,47.3,66.3,65.5,loamy,banana,dap
45,81,9,26.6,86.0,63.8,chalky,soybean,compost
1,71,78,26.3,71.8,21.7,loamy,potato,super phosphate
45,71,23,20.5,22.4,33.1,chalky,sugarcane,super phosphate
20,2,1,34.5,65.2,52.2,sandy,wheat,compost
6,29,95,45.3,15.5,28.7,loamy,wheat,organic
13,67,20,39.5,52.4,47.6,sandy,cotton,npk
33,45,83,36.8,81.3,38.1,sandy,mustard,ammonium sulfate
72,48,99,40.6,44.9,22.6,peaty,peanut,organic
90,92,61,18.4,62.6,75.6,chalky,sorghum,dap
77,74,90,33.7,60.0,59.8,silty,pineapple,dap
20,74,12,20.0,47.9,65.2,silty,lentil,organic
43,22,16,40.5,49.7,87.5,sandy,chickpea,ammonium sulfate
45,54,59,48.8,74.4,33.3,clay,cotton,urea
90,81,87,34.5,31.4,74.2,clay,soybean,organic
79,60,49,22.7,89.7,88.0,chalky,pineapple,organic
64,45,35,34.1,66.5,54.6,peaty,carrot,urea
81,52,27,11.3,22.2,50.5,loamy,sorghum,mop
57,79,83,33.8,54.3,21.8,clay,peanut,compost
17,65,3,22.0,38.8,83.7,sandy,mustard,mop
84,32,23,44.4,52.0,47.4,peaty,potato,mop
58,32,42,37.5,19.4,88.9,loamy,peanut,super phosphate
13,64,88,13.6,22.0,82.1,silty,chickpea,ammonium sulfate
22,82,17,43.7,61.8,43.2,clay,apple,npk
78,11,56,38.4,74.5,28.8,loamy,barley,urea
20,74,48,14.7,26.7,31.2,peaty,coconut,urea
85,9,50,16.2,33.2,87.3,chalky,rice,dap
66,20,93,24.8,58.4,51.9,sandy,pineapple,ammonium sulfate
61,36,34,25.5,18.6,53.0,loamy,tea,compost
54,6,44,10.6,78.5,63.2,sandy,soybean,organic
6,12,7,39.7,78.0,29.1,sandy,lentil,organic
79,64,45,34.6,31.9,65.2,loamy,tomato,super phosphate
44,88,77,20.0,19.4,21.8,clay,cabbage,dap
65,45,50,16.9,24.7,78.3,loamy,barley,organic
25,85,3,24.6,76.1,80.7,chalky,maize,super phosphate
16,60,22,14.8,81.4,86.8,silty,sugarcane,npk
11,90,50,48.6,60.7,72.4,clay,coconut,npk
36,78,60,17.8,41.4,45.8,chalky,peanut,ammonium sulfate
83,7,26,46.8,50.0,55.4,chalky,cabbage,ammonium sulfate
85,45,63,17.3,52.5,50.3,peaty,sorghum,mop
15,97,97,14.4,62.7,43.5,silty,carrot,dap
60,27,87,32.1,64.1,30.3,sandy,peanut,super phosphate
43,95,15,33.5,23.0,41.4,silty,cotton,npk
65,98,53,22.6,26.6,49.3,peaty,tomato,urea
46,49,2,39.1,12.0,71.0,sandy,mango,npk
94,51,79,48.9,12.2,49.8,sandy,coconut,super phosphate
9,75,6,45.8,45.8,80.4,silty,millet,organic
25,52,84,34.5,49.7,27.2,sandy,soybean,super phosphate
54,72,67,36.6,63.4,85.2,peaty,tea,compost
15,55,18,15.8,57.2,41.9,sandy,lentil,super phosphate
84,10,93,19.9,79.1,27.0,sandy,wheat,organic
20,74,93,19.0,25.8,88.2,peaty,peanut,urea
56,43,68,32.0,41.9,46.4,clay,barley,super phosphate
39,86,37,43.4,25.6,56.9,chalky,tea,mop
45,58,18,27.0,61.8,62.2,chalky,apple,compost
0,85,90,18.0,83.8,71.9,peaty,cabbage,ammonium sulfate
15,93,33,41.4,36.5,69.2,clay,sugarcane,compost
47,56,26,44.8,85.7,37.6,sandy,rice,npk
21,19,60,12.9,62.6,32.7,loamy,peanut,ammonium sulfate
32,4,37,27.5,80.9,31.5,sandy,peanut,compost
72,9,84,13.9,20.5,20.0,peaty,apple,dap
58,85,56,47.0,44.4,53.1,loamy,mango,super phosphate
55,38,62,49.5,57.4,49.0,loamy,millet,organic
81,89,7,18.1,36.1,75.9,clay,coconut,organic
52,26,37,34.6,65.9,52.6,clay,sunflower,npk
58,38,96,27.2,57.1,50.5,chalky,tea,dap
15,44,36,44.7,88.9,39.7,sandy,pineapple,urea
33,17,88,18.6,14.1,42.4,chalky,potato,super phosphate
73,73,100,21.3,75.3,36.7,peaty,mustard,mop
47,38,53,41.6,53.2,67.1,clay,grape,npk
36,34,40,27.1,68.3,24.5,peaty,chickpea,mop
29,0,90,40.4,81.5,78.5,sandy,mustard,compost
76,57,69,23.1,89.2,76.8,loamy,barley,compost
26,67,7,29.7,43.8,52.3,chalky,tea,dap
99,20,17,10.4,70.1,56.0,loamy,maize,npk
45,23,80,49.7,67.6,67.2,chalky,tomato,mop
71,6,71,33.7,57.6,43.3,silty,potato,dap
64,39,2,16.7,46.9,58.9,clay,apple,ammonium sulfate
49,26,99,25.4,28.7,31.8,chalky,chickpea,compost
94,64,49,23.5,52.0,52.8,sandy,sorghum,super phosphate
60,10,75,36.8,33.8,88.9,loamy,barley,organic
59,74,91,21.1,10.9,54.0,sandy,sugarcane,urea
73,49,32,19.8,52.1,50.2,silty,mango,super phosphate
38,53,38,48.1,52.7,23.3,sandy,tea,organic
64,92,58,14.7,44.3,55.9,clay,tomato,ammonium sulfate
9,27,9,26.3,44.6,38.1,loamy,rice,ammonium sulfate
26,85,38,31.8,29.0,21.8,loamy,cabbage,mop
6,88,16,39.1,81.1,36.4,sandy,cabbage,compost
38,11,53,12.8,28.7,20.1,silty,wheat,npk
33,95,51,22.6,54.9,52.2,silty,sugarcane,organic
96,54,83,10.7,81.7,79.8,peaty,maize,ammonium sulfate
25,51,81,35.0,51.6,32.7,silty,sugarcane,urea
46,39,54,44.5,81.9,69.8,clay,carrot,npk
1,18,78,42.4,54.9,55.0,silty,sunflower,compost
43,98,71,28.6,49.6,79.3,peaty,sugarcane,urea
81,67,30,31.1,68.3,34.8,chalky,sunflower,npk
19,29,85,34.5,73.2,36.9,clay,soybean,organic
50,99,7,40.1,36.2,73.0,loamy,onion,urea
55,83,74,13.4,47.0,66.6,sandy,rice,urea
80,63,16,47.1,61.3,53.2,silty,wheat,compost
62,21,67,28.9,33.4,35.4,clay,apple,urea
96,19,32,37.8,48.7,82.5,silty,sunflower,mop
85,24,34,15.2,84.9,30.6,loamy,sunflower,super phosphate
100,18,45,37.4,64.1,71.7,clay,mustard,organic
51,1,14,42.3,40.8,89.2,sandy,rice,ammonium sulfate
7,70,48,25.8,27.3,84.2,clay,cotton,mop
20,27,31,24.0,43.7,26.5,silty,onion,urea
13,90,19,15.1,78.9,83.5,loamy,carrot,npk
12,3,79,40.7,67.2,24.9,sandy,chickpea,compost
76,12,56,49.0,40.6,58.7,peaty,barley,mop
34,80,78,21.8,26.7,84.8,chalky,coffee,organic
19,29,92,33.0,33.1,32.1,silty,peanut,compost
17,10,69,48.9,71.1,21.0,loamy,soybean,npk
0,70,74,38.5,66.5,65.5,chalky,sunflower,compost
10,100,91,24.1,48.2,71.8,clay,mango,urea
17,81,83,19.8,69.5,80.6,sandy,potato,npk
69,10,57,39.4,79.5,42.0,silty,millet,dap
53,7,39,13.9,74.1,57.7,clay,tea,super phosphate
50,60,39,22.4,60.6,55.2,silty,pineapple,dap
87,85,6,18.3,31.1,64.8,silty,cabbage,dap
39,83,97,46.1,18.3,51.7,sandy,chickpea,dap
1,59,18,34.5,64.9,89.1,clay,pineapple,npk
10,47,16,13.7,76.7,42.8,silty,apple,organic
4,44,75,47.3,70.6,20.6,clay,pineapple,organic
25,49,97,38.5,80.5,80.8,silty,cabbage,mop
71,35,92,23.1,50.1,65.6,loamy,peanut,dap
97,38,36,38.8,77.8,70.0,silty,barley,compost
21,21,38,26.1,70.9,37.7,silty,pineapple,npk
0,95,13,25.8,82.9,68.7,peaty,sunflower,super phosphate
15,90,6,17.8,44.0,61.3,peaty,sugarcane,compost
80,17,56,12.9,11.1,72.8,chalky,sugarcane,mop
1,29,12,42.1,68.0,78.9,chalky,barley,organic
65,43,98,46.0,15.4,36.6,chalky,carrot,ammonium sulfate
30,64,48,16.9,61.3,29.5,chalky,banana,ammonium sulfate
96,99,23,30.3,10.4,67.8,loamy,maize,organic
28,42,22,37.8,68.2,33.1,silty,tea,super phosphate
88,90,38,11.7,63.8,75.5,clay,lentil,mop
5,38,5,18.2,55.2,77.9,loamy,sunflower,dap
31,85,16,12.6,12.4,45.2,loamy,sugarcane,dap
22,53,51,16.6,73.7,28.7,peaty,onion,mop
91,23,62,46.3,72.4,48.0,silty,mango,compost
58,63,28,44.9,49.9,84.7,chalky,chickpea,organic
9,38,79,12.5,81.1,37.8,silty,soybean,compost
81,73,49,35.8,48.3,66.3,loamy,mango,urea
83,41,5,44.6,37.5,55.9,chalky,rice,ammonium sulfate
89,48,100,29.1,39.8,89.2,clay,apple,mop
88,78,4,15.7,39.3,62.2,chalky,coconut,ammonium sulfate
85,38,22,45.4,79.5,42.2,silty,banana,ammonium sulfate
72,19,75,33.5,45.9,44.9,silty,tomato,organic
82,43,75,45.0,52.1,66.0,loamy,mango,urea
57,69,32,26.7,34.9,51.1,chalky,maize,compost
58,15,58,45.4,15.1,31.9,chalky,mustard,super phosphate
48,34,10,38.9,71.9,68.9,clay,peanut,npk
58,53,4,44.5,67.0,45.3,sandy,mango,compost
53,28,27,32.9,39.5,80.2,clay,rice,ammonium sulfate
30,94,13,23.5,20.4,63.6,peaty,maize,organic
62,24,98,45.9,23.2,44.2,silty,chickpea,super phosphate
84,51,79,26.7,76.1,88.3,sandy,apple,ammonium sulfate
17,45,35,10.5,11.7,63.4,loamy,peanut,ammonium sulfate
36,73,52,31.2,21.4,41.6,sandy,peanut,organic
92,62,36,32.1,47.7,40.7,chalky,mango,npk
72,98,84,22.7,67.9,24.5,loamy,tomato,dap
81,81,25,44.8,21.6,62.4,clay,millet,organic
2,70,59,47.6,46.9,83.9,chalky,cotton,npk
43,83,35,43.7,12.0,28.3,loamy,soybean,ammonium sulfate
22,56,70,31.8,76.1,66.7,chalky,sorghum,ammonium sulfate
85,26,36,14.9,34.8,72.1,silty,apple,ammonium sulfate
5,66,19,25.4,70.8,32.1,clay,grape,mop
90,96,92,24.6,60.2,56.1,sandy,carrot,super phosphate
51,27,25,42.2,73.7,28.1,loamy,chickpea,super phosphate
87,89,91,21.5,65.2,75.0,loamy,sorghum,compost
33,21,31,42.4,10.8,24.6,loamy,banana,npk
47,93,59,18.5,10.9,55.2,sandy,rice,urea
14,74,98,38.4,81.4,61.8,sandy,coconut,ammonium sulfate
9,41,100,11.4,60.6,67.9,silty,carrot,npk
66,85,21,26.2,45.8,35.3,clay,wheat,super phosphate
44,85,96,26.2,58.9,78.9,loamy,soybean,ammonium sulfate
88,34,3,43.7,37.3,68.0,loamy,sugarcane,npk
15,70,64,10.3,60.9,87.9,loamy,apple,npk
28,26,7,33.3,27.6,33.9,loamy,apple,organic
23,11,42,14.1,60.2,80.0,clay,peanut,mop
21,11,49,39.4,84.5,81.7,sandy,sunflower,urea
37,35,63,31.2,78.0,37.3,chalky,maize,compost
14,91,38,13.9,52.6,54.9,loamy,grape,mop
96,36,98,29.5,31.3,71.8,sandy,soybean,npk
56,2,14,24.7,81.8,47.7,peaty,mustard,dap
88,14,90,20.2,12.4,88.6,peaty,apple,ammonium sulfate
7,41,15,49.2,79.1,30.9,loamy,soybean,mop
32,71,10,38.6,46.5,35.5,sandy,rice,ammonium sulfate
55,6,17,11.6,48.3,47.2,clay,peanut,urea
26,59,57,42.6,15.0,53.6,peaty,onion,organic
37,99,1,44.4,49.5,47.1,peaty,peanut,urea
87,90,70,24.2,62.8,89.5,chalky,wheat,mop
19,35,33,18.7,60.3,46.1,silty,sugarcane,organic
90,37,66,27.5,19.6,72.0,loamy,soybean,urea
62,44,44,35.9,38.5,54.4,peaty,sorghum,dap
100,22,30,31.1,39.5,44.8,sandy,tea,urea
27,99,9,46.5,30.2,30.6,chalky,apple,dap
36,18,3,44.0,55.0,37.8,chalky,pineapple,npk
39,74,23,32.5,40.0,64.7,silty,rice,compost
91,18,56,22.3,22.3,72.3,loamy,mustard,organic
62,78,6,30.1,41.0,34.7,sandy,barley,ammonium sulfate
18,34,94,25.2,15.6,76.3,silty,coconut,ammonium sulfate
70,93,12,49.4,28.1,52.3,clay,wheat,organic
5,71,24,35.6,15.1,26.3,loamy,cabbage,urea
21,38,86,34.7,38.9,81.1,sandy,coconut,urea
68,14,56,19.0,34.2,47.9,silty,cotton,urea
45,82,2,14.9,81.8,68.8,loamy,rice,ammonium sulfate
51,82,22,10.3,30.5,42.5,loamy,cotton,organic
38,14,41,45.6,60.5,23.1,sandy,millet,ammonium sulfate
96,76,70,20.8,28.3,26.0,silty,onion,ammonium sulfate
12,93,6,23.0,36.3,60.2,chalky,sugarcane,organic
20,22,60,30.3,32.7,36.6,sandy,rice,super phosphate
67,41,22,46.9,40.1,26.6,silty,sunflower,dap
95,77,3,43.6,89.7,26.5,silty,coconut,compost
83,94,79,32.8,76.1,79.4,silty,onion,compost
17,66,64,36.5,14.9,78.7,peaty,wheat,compost
58,19,30,12.5,11.1,30.3,loamy,tomato,compost
97,75,45,40.0,76.6,78.5,silty,cabbage,dap
99,45,100,16.9,22.1,41.0,loamy,rice,npk
62,11,27,23.1,48.1,61.6,loamy,sugarcane,ammonium sulfate
85,7,34,33.0,65.1,50.6,sandy,coconut,organic
97,28,55,15.0,11.2,72.0,loamy,peanut,dap
52,7,72,21.0,49.6,27.6,peaty,millet,dap
42,13,62,48.4,59.4,23.5,silty,sorghum,npk
18,69,36,18.6,39.9,64.4,silty,coffee,organic
43,3,79,47.9,11.0,76.0,chalky,cabbage,super phosphate
9,100,73,20.8,56.3,65.6,sandy,tomato,super phosphate
99,79,99,49.4,70.8,66.4,sandy,tea,compost
70,69,24,39.2,44.7,46.1,loamy,mango,compost
27,47,43,41.4,68.4,58.3,silty,chickpea,urea
64,48,98,13.8,73.4,48.6,loamy,apple,mop
81,14,74,24.5,54.0,90.0,silty,grape,compost
0,17,68,14.8,85.9,65.8,chalky,peanut,dap
99,66,32,38.8,56.8,29.3,silty,barley,npk
59,27,97,16.8,39.5,88.0,peaty,banana,mop
43,24,6,10.6,42.9,89.2,sandy,soybean,mop
70,36,56,42.5,28.3,36.8,silty,wheat,compost
4,89,65,49.4,74.9,61.0,peaty,banana,super phosphate
86,49,79,11.2,16.4,72.7,loamy,millet,super phosphate
18,73,90,47.1,67.0,59.3,clay,coconut,dap
37,41,34,42.2,41.3,33.9,peaty,mustard,organic
99,77,55,10.7,54.8,44.5,silty,coconut,npk
35,62,68,22.2,23.1,42.6,clay,coffee,ammonium sulfate
8,24,65,13.7,16.1,53.1,chalky,coffee,compost
56,41,31,23.8,23.3,55.1,chalky,potato,organic
41,81,15,40.0,64.8,36.7,sandy,carrot,dap
2,72,21,26.9,65.4,79.1,clay,carrot,super phosphate
27,44,30,18.2,61.3,87.3,chalky,pineapple,npk
20,21,63,12.3,35.1,74.2,loamy,peanut,organic
29,30,24,48.5,68.8,25.9,sandy,chickpea,npk
3,38,66,10.6,63.3,30.6,peaty,maize,mop
15,0,28,26.3,55.8,51.6,chalky,sunflower,compost
28,11,59,17.6,18.6,80.7,peaty,onion,ammonium sulfate
43,53,89,39.4,55.5,34.3,peaty,grape,organic
77,42,66,39.4,77.5,22.8,silty,mango,dap
63,8,86,28.6,55.4,39.1,silty,onion,dap
91,26,17,46.1,47.5,40.5,sandy,wheat,urea
97,25,77,26.1,20.5,39.1,silty,chickpea,mop
11,42,57,46.0,50.9,73.0,clay,wheat,compost
19,57,73,39.8,39.2,39.6,peaty,apple,organic
85,18,96,41.6,60.5,73.5,peaty,tea,npk
71,94,65,30.0,19.8,45.5,chalky,wheat,organic
49,86,22,15.3,71.8,79.4,sandy,mustard,ammonium sulfate
55,5,37,12.9,25.0,67.2,loamy,soybean,mop
51,73,20,24.5,20.9,27.6,silty,cotton,urea
100,45,81,32.7,42.6,69.0,clay,pineapple,mop
76,90,95,15.0,45.1,26.4,clay,lentil,super phosphate
7,58,42,33.1,16.6,71.3,clay,barley,urea
24,3,45,14.2,72.2,37.7,silty,sugarcane,compost
48,43,40,35.1,55.7,44.5,chalky,lentil,npk
22,86,4,31.3,72.9,54.1,chalky,carrot,dap
15,26,9,46.9,58.2,27.7,clay,apple,mop
100,12,61,20.8,27.6,38.9,sandy,grape,super phosphate
26,91,47,19.6,63.1,57.8,clay,banana,organic
72,12,49,38.2,12.3,70.5,loamy,tomato,urea
14,5,57,26.8,14.3,44.3,clay,banana,super phosphate
12,91,86,17.6,29.3,41.8,chalky,wheat,npk
31,78,37,14.5,84.0,39.0,peaty,wheat,organic
72,58,3,38.4,48.7,55.9,chalky,banana,super phosphate
90,63,71,37.1,82.1,87.3,chalky,tomato,compost
29,23,17,48.8,34.0,72.2,clay,peanut,organic
59,54,60,13.3,87.4,24.0,chalky,cabbage,ammonium sulfate
57,72,21,38.9,10.5,65.0,chalky,coffee,npk
58,67,82,24.0,60.7,23.8,silty,coffee,ammonium sulfate
92,21,55,16.6,14.7,89.3,sandy,pineapple,mop
96,80,73,16.0,24.1,30.4,chalky,mustard,ammonium sulfate
60,67,20,46.8,18.5,62.6,clay,lentil,mop
93,59,35,11.9,67.2,25.9,loamy,sugarcane,urea
93,62,66,31.0,30.3,66.5,chalky,barley,organic
46,86,76,42.2,72.3,37.8,silty,rice,organic
13,24,73,47.0,77.1,87.7,chalky,rice,mop
41,19,87,23.8,58.7,44.4,clay,pineapple,mop
97,44,43,39.8,14.2,58.2,loamy,coconut,compost
21,85,30,32.1,27.9,78.7,clay,millet,compost
6,80,78,31.7,19.5,59.1,loamy,barley,npk
100,0,62,35.9,66.9,50.9,clay,millet,dap
10,73,32,29.7,35.8,73.2,peaty,peanut,compost
28,22,50,36.4,75.2,86.7,clay,wheat,urea
57,53,77,15.9,32.8,44.0,clay,cabbage,organic
63,15,68,18.8,89.6,67.8,clay,grape,npk
7,62,69,48.0,56.1,61.7,clay,apple,dap
61,23,69,18.6,82.8,33.1,sandy,millet,ammonium sulfate
58,63,44,33.6,45.8,58.3,peaty,sorghum,urea
90,33,68,31.3,36.3,74.0,peaty,potato,compost
17,0,48,32.5,72.3,77.2,loamy,coconut,mop
35,39,30,42.8,31.0,58.1,loamy,pineapple,super phosphate
74,74,80,36.4,24.0,55.1,chalky,rice,npk
29,1,43,17.2,45.1,23.0,chalky,cabbage,super phosphate
54,55,93,13.9,88.6,66.4,silty,pineapple,organic
72,69,31,22.8,89.2,51.2,peaty,chickpea,urea
97,32,42,46.4,58.6,56.2,chalky,wheat,organic
54,96,46,30.9,57.1,82.8,chalky,apple,ammonium sulfate
16,88,95,18.4,10.4,36.9,silty,cabbage,organic
64,17,34,36.6,50.2,82.8,chalky,mango,npk
58,65,58,23.1,32.6,87.1,sandy,tea,npk
39,21,12,32.7,41.8,32.2,loamy,maize,mop
74,67,50,20.7,58.8,44.5,silty,tea,npk
48,49,49,12.5,53.5,71.4,peaty,coconut,compost
93,42,68,24.3,43.7,75.3,clay,lentil,compost
56,78,9,30.0,60.8,79.4,silty,potato,compost
57,3,37,11.9,76.2,67.6,chalky,potato,npk
75,50,81,10.1,58.2,53.8,chalky,mustard,organic
65,36,54,21.6,30.4,22.5,loamy,peanut,dap
86,45,0,18.9,71.4,38.3,sandy,sunflower,mop
79,84,81,24.8,72.2,74.3,sandy,chickpea,urea
35,58,19,25.5,35.8,69.3,chalky,sugarcane,npk
10,2,29,48.0,74.3,62.1,chalky,potato,organic
67,85,13,29.1,35.9,41.7,clay,pineapple,dap
33,47,93,41.2,16.2,73.2,loamy,potato,mop
26,37,32,42.9,20.6,72.5,loamy,lentil,super phosphate
35,96,98,34.4,76.7,25.5,chalky,lentil,ammonium sulfate
74,71,88,45.0,33.1,27.2,loamy,peanut,compost
99,92,71,45.8,11.4,70.3,chalky,tea,npk
91,53,87,46.6,43.8,87.1,silty,coconut,mop
9,100,9,16.2,63.2,60.8,clay,maize,ammonium sulfate
72,29,46,44.2,59.2,70.0,loamy,lentil,compost
92,36,80,14.0,84.9,62.6,sandy,cotton,compost
75,34,55,37.1,25.3,32.5,silty,apple,organic
34,6,66,47.1,43.2,68.3,loamy,barley,ammonium sulfate
37,75,92,12.5,81.4,80.0,peaty,grape,compost
58,48,73,26.7,71.3,44.3,silty,onion,npk
92,75,39,31.1,76.8,60.1,sandy,chickpea,organic
88,32,59,39.9,55.3,57.7,sandy,potato,dap
5,71,71,49.4,86.8,27.4,loamy,sorghum,mop
65,51,58,34.7,15.9,34.3,chalky,lentil,dap
97,13,9,42.5,79.7,41.2,sandy,lentil,dap
7,55,17,34.8,58.0,73.2,silty,sunflower,super phosphate
77,60,39,30.9,24.2,79.4,sandy,tea,urea
37,29,76,15.0,31.0,79.4,sandy,wheat,ammonium sulfate
9,92,72,10.6,71.7,56.5,silty,lentil,organic
17,79,64,42.5,83.4,55.8,loamy,millet,organic
68,85,7,16.3,18.9,82.7,peaty,barley,compost
46,3,0,25.1,50.2,88.1,chalky,apple,dap
72,41,93,20.2,51.0,53.1,sandy,sunflower,organic
47,30,31,39.7,57.9,26.9,peaty,cotton,dap
66,42,75,41.0,14.4,42.1,silty,wheat,mop
52,77,40,42.2,76.5,51.3,sandy,mustard,urea
97,50,59,28.2,39.6,64.7,chalky,apple,super phosphate
65,1,17,39.9,29.3,57.6,clay,tea,npk
26,88,49,23.2,10.2,87.9,sandy,cabbage,compost
10,42,59,16.0,14.6,65.6,loamy,coffee,organic
84,25,50,42.6,31.1,79.2,loamy,peanut,super phosphate
54,35,88,13.5,35.3,50.5,peaty,mango,mop
93,86,13,46.9,55.8,62.0,silty,peanut,urea
21,62,84,43.4,81.7,55.9,sandy,potato,organic
14,65,57,11.3,66.8,81.6,peaty,lentil,urea
93,60,72,13.1,78.3,57.4,clay,carrot,npk
79,69,71,15.9,82.3,47.1,clay,rice,compost
0,96,23,15.7,87.9,40.8,silty,sugarcane,organic
67,63,15,17.3,14.1,44.7,clay,apple,mop
87,63,38,24.1,38.2,84.2,loamy,rice,compost
65,45,24,46.3,23.1,20.7,loamy,peanut,super phosphate
34,52,19,48.6,42.3,70.8,silty,grape,dap
41,67,58,24.1,76.8,64.9,clay,carrot,urea
61,58,15,24.8,26.9,82.5,silty,banana,compost
47,76,46,17.2,42.6,30.8,clay,millet,npk
