nitrogen,phosphorus,potassium,temperature,moisture,humidity,soiltype,cropname,recommended_fertilizer
87,10,41,31.6,10.0,82.1,mountain,brinjal,urea
11,34,47,22.3,25.9,46.9,arid,oats,dap
70,65,84,19.2,29.8,37.0,black,linseed,urea
78,78,70,19.5,44.2,85.9,laterite,tomato,bio-fertilizer
54,55,37,47.6,15.1,34.5,black,rubber,mop
21,68,41,33.2,31.1,29.6,red,cauliflower,compost
86,14,46,38.8,42.4,49.2,loamy,rice,vermicompost
31,100,33,29.2,81.3,20.8,red,sugarcane,dap
8,86,51,12.0,64.9,47.8,red,coconut,mop
81,56,86,20.7,51.6,30.1,saline,lentil,bio-fertilizer
39,46,52,22.0,32.0,39.2,red,rubber,ammonium sulfate
26,7,3,36.1,73.3,63.7,black,linseed,mop
17,2,56,33.6,23.6,50.7,peat,groundnut,super phosphate
24,34,94,36.8,67.2,76.1,alluvial,rye,ammonium sulfate
32,38,39,38.4,47.9,62.9,saline,soybean,compost
4,99,43,45.7,68.4,79.3,peat,barley,compost
67,61,72,39.8,19.9,84.2,red,black gram,urea
63,6,73,20.2,18.9,45.1,loamy,coffee,bio-fertilizer
60,69,45,42.1,13.2,58.5,red,wheat,mop
6,93,24,38.4,79.1,30.8,saline,barley,vermicompost
100,64,61,32.6,47.4,37.2,arid,brinjal,dap
73,31,58,21.1,22.9,62.7,arid,pigeon pea,ammonium sulfate
97,2,30,21.6,51.2,54.7,red,chickpea,super phosphate
4,45,53,24.7,44.5,69.7,red,soybean,dap
54,76,25,46.6,28.3,71.3,red,linseed,super phosphate
96,91,24,44.7,88.2,52.8,red,green gram,compost
13,18,10,31.4,13.5,89.8,peat,spinach,mop
84,78,96,49.1,36.8,89.8,red,tomato,ammonium sulfate
100,63,47,28.4,16.9,60.9,peat,linseed,dap
67,4,78,21.0,82.3,48.8,saline,rubber,organic
19,35,46,31.8,40.2,79.1,black,rice,npk
62,56,15,33.9,50.5,86.1,black,rye,bio-fertilizer
13,20,40,27.8,17.2,39.4,forest,orange,bio-fertilizer
61,34,23,36.3,26.7,50.9,loamy,cabbage,compost
0,17,34,29.3,49.0,65.5,red,lentil,npk
92,72,37,22.6,42.5,63.4,peat,papaya,compost
49,73,88,16.6,86.7,42.4,red,garlic,dap
65,11,83,41.5,18.6,77.8,red,chickpea,organic
33,76,58,20.4,86.8,64.8,laterite,mango,dap
2,15,12,42.5,27.8,78.3,arid,potato,dap
70,70,64,20.8,61.2,69.6,mountain,papaya,vermicompost
9,35,32,28.6,80.0,31.5,peat,barley,organic
87,29,60,12.1,55.7,55.9,forest,brinjal,urea
84,34,2,11.6,14.7,79.3,loamy,rye,ammonium sulfate
33,29,24,21.2,49.2,77.8,loamy,pomegranate,ammonium sulfate
99,22,63,32.7,66.4,70.9,alluvial,safflower,super phosphate
6,15,83,42.4,64.0,68.4,mountain,jute,super phosphate
96,60,10,24.5,27.0,61.1,red,barley,super phosphate
97,12,89,17.4,86.6,65.6,laterite,coconut,dap
25,22,61,28.0,56.0,78.7,loamy,wheat,compost
13,77,5,31.6,81.2,55.3,forest,cotton,vermicompost
63,90,4,20.1,85.5,70.8,black,tomato,bio-fertilizer
4,36,59,47.7,10.4,65.7,arid,papaya,mop
65,56,10,46.4,41.2,42.7,alluvial,grape,dap
14,73,37,21.6,38.4,50.1,forest,mango,organic
70,72,54,16.6,67.8,63.5,mountain,pineapple,bio-fertilizer
51,64,99,40.3,34.4,41.5,red,cabbage,npk
42,36,81,24.3,45.8,78.1,black,sorghum,bio-fertilizer
58,28,51,48.7,45.9,66.6,mountain,coffee,compost
84,29,39,44.9,23.5,25.3,red,rubber,dap
49,24,2,37.4,77.5,52.9,mountain,banana,npk
37,66,58,47.7,19.1,27.0,mountain,banana,dap
90,79,75,42.7,79.3,84.8,saline,cowpea,compost
65,45,7,19.4,63.2,69.3,saline,guava,compost
56,21,7,34.2,88.1,55.8,alluvial,papaya,compost
40,70,85,40.1,66.9,69.9,black,tomato,ammonium sulfate
61,23,16,14.3,48.5,84.7,black,cabbage,ammonium sulfate
37,91,60,37.1,27.8,49.4,mountain,papaya,npk
36,8,49,37.2,79.3,54.0,peat,coconut,dap
87,76,52,36.4,25.3,39.4,saline,kidney bean,vermicompost
6,50,71,48.7,41.5,34.7,black,pineapple,vermicompost
0,43,67,10.6,28.3,56.9,red,papaya,npk
22,73,0,24.9,43.3,38.1,laterite,cowpea,urea
54,11,33,45.6,26.2,50.0,black,onion,compost
82,14,70,26.0,14.7,88.6,peat,apple,dap
35,98,98,28.0,44.6,63.0,peat,coffee,ammonium sulfate
72,15,32,32.9,17.0,31.5,loamy,sorghum,compost
98,52,6,41.2,64.2,22.2,laterite,kidney bean,ammonium sulfate
90,14,98,32.1,59.2,36.8,saline,watermelon,npk
57,61,33,46.8,78.5,70.6,mountain,tomato,ammonium sulfate
79,44,76,17.7,72.6,57.7,black,jute,npk
19,33,51,10.2,32.9,82.1,laterite,rubber,compost
58,76,45,29.2,44.0,32.1,forest,cowpea,bio-fertilizer
30,86,98,37.3,88.7,23.4,arid,groundnut,bio-fertilizer
69,73,80,32.1,75.2,70.9,alluvial,potato,organic
31,20,34,20.2,25.7,41.0,saline,cabbage,super phosphate
69,2,38,17.8,19.4,68.4,loamy,spinach,super phosphate
97,11,52,47.3,35.7,73.4,black,sorghum,ammonium sulfate
36,6,8,23.2,32.0,64.6,peat,chickpea,ammonium sulfate
45,38,62,32.1,57.4,71.1,saline,rubber,dap
100,12,57,38.8,34.9,41.6,saline,spinach,dap
87,42,92,29.9,52.4,67.0,red,rice,ammonium sulfate
75,12,68,29.0,56.1,79.0,loamy,cowpea,npk
49,79,74,44.6,40.8,24.7,loamy,wheat,organic
5,11,9,43.1,76.3,35.6,black,oats,urea
94,79,45,25.7,22.8,35.5,red,oats,vermicompost
21,44,42,43.0,77.4,51.7,loamy,cabbage,compost
23,37,43,26.2,75.8,63.8,forest,rubber,dap
40,86,83,28.9,22.5,27.1,mountain,rye,organic
48,19,48,46.7,89.7,40.2,arid,soybean,bio-fertilizer
18,42,79,26.2,30.0,58.8,black,guava,super phosphate
69,6,98,14.1,75.4,61.1,mountain,onion,organic
50,68,2,27.5,43.5,27.7,forest,rice,ammonium sulfate
93,9,60,33.5,18.2,52.8,alluvial,rubber,vermicompost
87,100,57,32.5,29.0,50.4,saline,garlic,bio-fertilizer
81,67,58,11.3,72.4,73.8,red,sorghum,organic
0,35,2,15.1,34.2,69.7,saline,peas,ammonium sulfate
38,90,58,21.2,34.0,44.2,forest,kidney bean,organic
81,51,10,43.4,33.8,41.3,laterite,brinjal,mop
80,89,16,13.9,39.4,59.9,peat,spinach,super phosphate
9,76,62,46.3,80.7,33.7,saline,maize,bio-fertilizer
30,36,43,40.6,82.7,47.3,loamy,onion,dap
8,51,49,24.3,50.7,71.9,arid,cowpea,mop
70,44,39,40.8,74.8,83.3,arid,brinjal,compost
99,62,87,24.1,40.9,67.9,arid,guava,mop
26,45,86,36.5,23.8,46.0,loamy,spinach,ammonium sulfate
53,29,55,50.0,80.2,30.7,laterite,soybean,compost
96,54,84,14.2,57.7,68.8,loamy,carrot,vermicompost
11,49,17,29.3,23.8,57.1,forest,sunflower,bio-fertilizer
42,20,20,44.0,62.7,76.1,peat,onion,vermicompost
83,48,27,20.1,55.5,30.0,mountain,coffee,super phosphate
70,91,89,39.9,64.4,74.8,arid,maize,bio-fertilizer
17,84,79,46.4,50.2,75.6,mountain,wheat,ammonium sulfate
74,21,88,13.8,28.6,88.2,forest,wheat,organic
79,100,87,43.3,52.4,27.1,alluvial,safflower,vermicompost
41,48,67,46.5,57.1,57.2,forest,millet,mop
100,11,56,25.1,87.2,23.0,red,spinach,organic
81,34,77,49.5,52.9,71.8,laterite,pineapple,vermicompost
90,70,52,19.8,70.1,37.0,alluvial,sunflower,vermicompost
3,96,4,24.3,20.2,33.3,black,onion,super phosphate
0,24,68,45.8,39.6,27.2,arid,pineapple,dap
21,89,36,16.6,36.5,43.9,peat,spinach,super phosphate
10,18,71,30.7,53.3,48.9,forest,chickpea,npk
56,30,47,30.7,87.4,71.0,loamy,mustard,compost
48,38,48,31.6,15.2,84.9,arid,coconut,super phosphate
29,91,65,19.2,63.3,52.1,alluvial,green gram,urea
52,79,18,10.3,65.5,58.9,black,sunflower,npk
42,36,51,19.7,85.0,32.9,black,coconut,super phosphate
16,44,5,23.5,28.1,71.3,mountain,papaya,compost
88,81,74,29.8,84.5,55.1,black,linseed,bio-fertilizer
23,78,85,41.9,72.9,54.8,black,sorghum,ammonium sulfate
34,77,89,31.4,76.7,39.8,alluvial,apple,organic
50,43,4,45.4,62.2,47.0,arid,sunflower,compost
47,11,41,10.6,27.0,87.1,forest,sorghum,mop
41,76,93,18.8,39.4,63.6,forest,pomegranate,npk
14,4,96,49.7,30.2,68.0,peat,orange,npk
50,41,52,28.7,64.7,29.1,black,sorghum,compost
99,57,56,40.5,11.5,58.0,forest,cabbage,npk
35,26,25,45.7,50.9,50.3,mountain,papaya,organic
39,8,49,23.5,38.0,31.7,red,lentil,organic
89,57,33,38.6,44.5,39.5,black,cotton,dap
79,94,77,47.0,76.3,39.0,arid,potato,super phosphate
8,54,23,47.6,35.6,50.5,loamy,peas,dap
81,72,98,12.0,35.9,66.3,arid,rubber,bio-fertilizer
46,24,93,29.3,44.7,70.8,peat,peas,npk
5,34,74,23.7,39.7,63.4,red,lentil,vermicompost
54,17,21,28.5,40.9,35.2,laterite,carrot,super phosphate
98,74,68,39.2,38.2,81.7,black,peas,vermicompost
50,13,100,41.0,69.9,79.3,mountain,oats,bio-fertilizer
64,95,49,10.6,81.8,61.3,forest,mustard,compost
55,90,54,30.1,53.9,68.4,saline,pigeon pea,organic
100,34,71,16.8,25.5,37.1,black,oats,npk
76,49,90,47.7,24.7,25.2,black,maize,mop
27,32,31,35.4,63.5,29.9,peat,green gram,ammonium sulfate
99,58,90,33.4,51.3,67.6,alluvial,mango,super phosphate
58,57,78,22.8,46.9,59.8,alluvial,tobacco,ammonium sulfate
15,65,48,39.6,17.1,43.0,red,onion,dap
73,62,96,31.1,41.6,20.0,forest,apple,bio-fertilizer
7,55,82,37.1,55.0,42.0,laterite,rye,vermicompost
22,99,63,41.3,54.6,86.4,saline,green gram,ammonium sulfate
24,15,44,10.9,82.4,72.5,arid,mango,vermicompost
43,25,27,48.8,73.4,73.5,arid,groundnut,mop
40,85,49,25.9,21.9,77.8,forest,millet,dap
75,1,33,16.1,30.2,85.0,mountain,tea,ammonium sulfate
50,15,12,12.0,78.6,60.3,loamy,tomato,bio-fertilizer
4,46,72,22.5,41.5,81.3,black,sorghum,ammonium sulfate
60,82,17,11.0,43.9,47.2,loamy,tea,super phosphate
45,75,62,33.5,47.4,30.4,laterite,oats,npk
49,98,84,26.8,45.2,49.7,mountain,mustard,npk
33,20,27,22.5,18.1,72.5,saline,green gram,urea
78,19,38,49.8,56.3,86.0,alluvial,mango,super phosphate
15,52,76,23.4,83.4,28.5,loamy,tobacco,dap
34,81,10,16.4,71.6,59.3,saline,tobacco,urea
33,83,17,48.3,40.2,28.8,forest,barley,npk
91,14,52,23.9,24.3,21.8,laterite,sesame,vermicompost
66,57,85,41.2,44.6,45.8,laterite,banana,urea
48,56,67,16.0,69.6,21.2,red,coconut,super phosphate
6,42,86,47.4,38.3,55.6,forest,pomegranate,mop
3,25,78,10.3,33.1,84.1,black,millet,mop
74,26,70,49.5,32.3,62.6,loamy,banana,ammonium sulfate
76,3,67,18.7,28.9,82.5,arid,wheat,organic
43,0,29,14.4,16.6,78.9,red,cauliflower,compost
54,22,48,25.3,44.8,64.3,arid,oats,compost
39,7,88,16.9,25.6,36.9,red,orange,npk
29,73,86,21.8,58.7,63.4,loamy,tomato,bio-fertilizer
26,47,14,28.4,59.0,39.1,peat,coconut,urea
6,96,7,40.7,17.0,39.9,forest,peas,urea
97,33,78,16.8,66.7,21.5,alluvial,rye,bio-fertilizer
25,54,22,49.6,72.6,68.7,black,onion,mop
85,72,65,25.0,27.8,34.1,laterite,pineapple,dap
2,4,34,33.7,62.3,88.6,red,oats,ammonium sulfate
76,26,16,45.0,21.9,41.3,red,chickpea,compost
74,69,20,23.7,56.4,48.8,red,sunflower,compost
13,41,8,47.8,15.2,48.0,saline,cowpea,compost
64,76,18,29.1,51.8,36.3,black,cowpea,urea
58,83,7,21.8,37.5,67.7,saline,sorghum,vermicompost
44,49,62,28.5,49.5,35.2,black,tea,compost
39,27,84,46.5,36.0,27.0,mountain,rice,mop
42,94,8,34.8,67.1,89.9,alluvial,peas,ammonium sulfate
86,83,8,47.2,25.3,49.2,black,barley,mop
24,79,93,22.6,48.6,31.9,black,mustard,bio-fertilizer
92,81,87,33.2,21.0,66.5,loamy,kidney bean,npk
37,60,3,33.7,67.4,89.9,loamy,oats,compost
42,53,95,45.4,84.0,87.4,forest,guava,ammonium sulfate
97,56,66,13.8,68.2,51.6,loamy,watermelon,vermicompost
15,90,82,48.3,13.5,56.2,alluvial,black gram,dap
74,24,13,31.0,33.4,78.6,peat,mango,compost
19,52,91,47.0,79.1,87.7,forest,sesame,urea
0,56,56,45.3,45.2,49.9,saline,apple,mop
36,3,18,42.0,57.4,34.5,saline,wheat,urea
96,15,99,39.2,24.7,48.9,alluvial,garlic,ammonium sulfate
63,95,87,43.4,33.5,36.5,black,pineapple,urea
75,70,32,37.6,24.6,51.6,saline,soybean,organic
6,62,10,28.6,30.4,89.2,red,potato,ammonium sulfate
23,21,95,33.6,62.8,37.1,black,papaya,super phosphate
86,94,16,26.1,40.2,62.2,red,cotton,ammonium sulfate
51,18,72,45.6,52.7,71.2,peat,orange,dap
3,11,22,44.5,26.0,38.6,arid,rice,dap
4,8,26,31.1,73.8,74.4,saline,onion,organic
3,27,60,43.9,42.9,42.1,saline,barley,super phosphate
8,79,34,33.2,66.9,55.5,loamy,orange,compost
33,32,48,38.3,11.6,77.4,saline,rye,mop
74,92,2,34.6,21.1,70.2,red,green gram,mop
80,15,45,18.2,45.8,58.4,arid,oats,super phosphate
44,97,46,27.9,42.8,33.7,loamy,carrot,urea
59,68,90,14.1,63.0,40.1,arid,groundnut,urea
89,47,72,13.1,16.8,78.2,black,garlic,vermicompost
25,53,89,16.1,53.5,74.8,mountain,watermelon,organic
77,100,70,29.4,71.3,63.9,saline,onion,vermicompost
45,41,70,21.0,45.1,42.9,laterite,papaya,ammonium sulfate
96,13,38,29.0,15.5,38.2,red,coconut,urea
42,61,32,37.7,76.0,20.1,laterite,safflower,urea
40,0,77,36.7,35.6,83.0,peat,rye,mop
17,42,70,20.5,30.1,31.0,mountain,wheat,vermicompost
62,82,75,13.3,20.3,39.0,arid,cowpea,super phosphate
99,22,51,37.1,76.6,22.5,mountain,jute,super phosphate
13,37,72,20.9,16.5,52.9,saline,garlic,mop
61,13,9,32.4,80.7,48.8,saline,rice,dap
4,73,47,37.9,16.9,84.3,forest,onion,mop
100,71,90,16.7,29.3,27.8,mountain,black gram,bio-fertilizer
64,58,38,13.7,67.5,62.2,alluvial,garlic,urea
87,73,98,38.8,66.3,32.8,saline,millet,vermicompost
79,80,16,37.2,19.3,77.0,laterite,wheat,npk
36,44,100,42.7,51.9,27.9,forest,cabbage,bio-fertilizer
4,86,28,21.4,17.4,65.1,peat,lentil,organic
61,42,50,10.2,70.7,44.9,mountain,cowpea,compost
22,66,5,17.9,15.4,36.4,laterite,coffee,bio-fertilizer
44,98,34,25.4,84.6,26.5,alluvial,watermelon,super phosphate
40,68,24,35.4,64.6,88.1,mountain,kidney bean,bio-fertilizer
47,71,22,36.3,63.8,25.7,alluvial,cotton,bio-fertilizer
86,42,99,47.2,17.2,35.2,saline,green gram,mop
65,22,77,17.7,13.7,26.3,alluvial,papaya,super phosphate
16,97,76,37.4,49.6,84.8,laterite,maize,dap
91,40,48,25.4,39.9,60.4,red,cotton,dap
52,80,66,21.9,22.5,78.2,arid,garlic,mop
28,96,55,40.5,21.0,32.6,red,guava,bio-fertilizer
74,22,57,44.8,78.2,55.6,alluvial,apple,super phosphate
87,84,68,44.4,45.0,70.4,arid,sunflower,vermicompost
58,21,56,14.8,36.1,70.0,laterite,mango,compost
13,49,80,34.9,25.8,62.5,black,groundnut,urea
5,67,100,41.4,47.7,41.8,saline,maize,bio-fertilizer
48,47,0,37.9,18.8,52.3,forest,potato,npk
44,90,39,27.9,48.9,74.4,saline,guava,compost
61,78,63,34.9,51.5,27.0,red,carrot,npk
56,13,10,35.8,11.5,76.8,laterite,sesame,ammonium sulfate
100,95,17,37.9,87.9,20.3,peat,green gram,bio-fertilizer
36,52,49,19.8,74.9,34.1,peat,pomegranate,bio-fertilizer
51,89,29,29.7,82.3,77.7,black,black gram,compost
12,51,87,41.1,56.7,41.8,laterite,cabbage,urea
8,66,100,48.1,78.5,73.1,black,peas,organic
29,85,4,43.1,47.2,81.3,loamy,potato,dap
35,77,68,15.2,18.6,67.2,saline,papaya,mop
84,17,93,19.0,77.8,64.4,saline,pigeon pea,bio-fertilizer
31,61,54,27.5,37.0,50.3,peat,rubber,organic
50,19,56,44.5,56.1,53.5,black,sorghum,dap
72,84,6,14.0,78.7,30.3,mountain,orange,mop
66,43,48,30.7,11.1,70.2,mountain,rye,npk
32,48,99,28.7,38.0,82.6,mountain,rubber,mop
15,74,79,12.6,25.1,59.5,saline,kidney bean,mop
48,99,2,38.1,38.9,67.4,laterite,black gram,npk
94,100,16,24.5,88.8,20.4,loamy,peas,vermicompost
24,36,9,15.8,30.3,24.8,arid,kidney bean,urea
42,75,39,16.6,56.4,30.3,peat,sesame,mop
14,40,36,13.0,73.2,22.2,red,linseed,super phosphate
17,37,62,40.3,32.8,54.3,peat,sugarcane,ammonium sulfate
8,4,37,10.8,20.0,30.7,red,jute,npk
94,2,25,17.0,21.8,27.5,black,kidney bean,dap
20,62,100,45.5,49.8,56.2,black,pineapple,mop
28,45,73,18.3,38.9,61.4,alluvial,grape,dap
41,19,56,29.3,67.4,40.4,black,coffee,ammonium sulfate
91,20,57,36.4,20.8,28.6,arid,rubber,urea
50,40,8,41.7,64.4,86.6,loamy,green gram,mop
73,87,96,46.3,53.1,42.1,loamy,maize,bio-fertilizer
93,81,80,18.6,78.6,26.3,laterite,cauliflower,vermicompost
40,98,58,15.1,62.7,45.2,mountain,guava,urea
2,57,43,42.3,13.0,86.4,laterite,rubber,compost
66,18,62,20.1,73.7,65.9,saline,mango,organic
4,89,30,46.4,11.0,64.4,arid,orange,dap
41,82,53,36.9,61.8,65.3,red,sugarcane,organic
25,27,22,34.3,63.5,71.8,red,pineapple,super phosphate
20,36,61,13.3,17.5,23.1,mountain,sugarcane,bio-fertilizer
20,7,39,31.6,77.2,28.1,saline,green gram,super phosphate
23,55,33,41.3,32.4,49.7,arid,tobacco,organic
93,79,39,37.6,16.6,75.9,peat,barley,ammonium sulfate
6,20,50,35.8,22.6,89.6,laterite,coconut,mop
49,38,92,23.9,42.0,79.7,alluvial,safflower,npk
29,41,8,15.1,30.5,39.9,arid,rye,organic
68,17,10,27.0,47.0,21.7,arid,spinach,dap
83,73,66,17.1,85.0,68.4,forest,mango,dap
20,15,42,18.8,32.7,74.4,forest,kidney bean,bio-fertilizer
92,98,30,39.6,60.5,43.1,loamy,safflower,organic
48,87,100,45.0,64.3,42.3,laterite,groundnut,mop
98,25,36,36.4,25.5,85.0,laterite,sesame,vermicompost
12,76,59,49.4,37.2,53.1,arid,sunflower,super phosphate
25,20,53,37.3,37.6,55.5,forest,rice,super phosphate
8,89,5,41.3,51.2,87.4,loamy,green gram,npk
66,16,26,40.0,34.1,81.1,red,coconut,compost
56,14,87,48.0,39.1,76.6,arid,black gram,dap
47,35,15,25.1,10.9,41.2,saline,pigeon pea,dap
2,20,78,37.8,74.3,58.6,red,rubber,mop
16,86,76,16.9,36.7,44.7,alluvial,peas,dap
81,2,89,44.2,76.1,49.3,arid,oats,ammonium sulfate
10,52,80,28.8,29.9,23.9,alluvial,barley,urea
58,6,86,37.5,16.4,61.2,mountain,cauliflower,npk
26,74,61,10.4,28.2,76.3,black,rubber,vermicompost
99,79,52,44.2,60.9,63.7,loamy,cotton,super phosphate
55,98,80,45.4,76.8,45.1,mountain,watermelon,organic
21,74,23,20.4,39.6,34.5,black,green gram,ammonium sulfate
54,57,64,16.5,42.5,51.3,loamy,watermelon,vermicompost
7,57,84,46.8,41.8,67.6,black,green gram,ammonium sulfate
91,60,4,41.8,87.5,58.9,peat,guava,urea
3,22,76,36.1,23.1,39.6,loamy,oats,vermicompost
72,41,33,11.2,43.6,43.5,arid,coconut,organic
89,91,84,11.5,39.7,36.5,peat,cabbage,compost
20,61,36,38.3,19.5,71.0,saline,rye,organic
82,9,11,32.1,62.4,70.7,alluvial,safflower,bio-fertilizer
30,76,10,49.3,21.3,28.8,arid,banana,compost
72,90,58,20.1,18.1,82.3,forest,apple,urea
32,55,0,23.2,61.6,49.1,forest,grape,dap
70,82,7,15.0,83.9,73.2,peat,cauliflower,mop
6,7,42,26.8,72.4,46.8,red,safflower,npk
0,40,17,27.5,68.6,60.9,alluvial,garlic,mop
53,30,90,36.9,83.1,81.5,laterite,millet,super phosphate
92,94,46,13.1,54.3,86.4,arid,tomato,ammonium sulfate
97,80,9,18.2,79.9,47.6,alluvial,kidney bean,dap
13,83,42,21.3,67.3,62.4,alluvial,cotton,compost
84,53,91,12.1,38.9,25.4,mountain,soybean,ammonium sulfate
22,83,72,39.7,50.0,72.9,laterite,soybean,organic
99,43,88,28.5,50.9,21.2,black,rye,ammonium sulfate
67,54,22,48.7,64.9,70.0,forest,guava,ammonium sulfate
45,92,31,29.1,51.5,28.9,red,jute,compost
36,66,35,15.4,12.0,38.7,saline,spinach,ammonium sulfate
47,19,88,20.3,31.4,86.5,loamy,oats,ammonium sulfate
53,59,47,49.8,68.2,64.1,arid,cabbage,bio-fertilizer
36,55,2,39.4,32.7,49.4,black,wheat,dap
12,27,11,33.0,88.8,53.1,peat,green gram,mop
12,93,43,34.0,74.8,39.5,forest,banana,vermicompost
96,42,76,12.6,41.2,28.0,saline,tea,bio-fertilizer
22,95,0,34.0,60.5,60.3,laterite,coconut,ammonium sulfate
49,6,4,31.5,47.7,60.7,alluvial,pomegranate,ammonium sulfate
34,77,47,27.6,80.9,67.3,saline,guava,mop
94,17,25,23.4,86.5,67.0,loamy,rye,ammonium sulfate
93,90,41,19.4,10.9,45.0,alluvial,safflower,organic
15,15,97,29.8,28.1,28.2,alluvial,potato,super phosphate
15,50,92,14.8,39.0,81.5,arid,barley,mop
11,84,20,17.0,77.0,83.8,laterite,soybean,super phosphate
89,89,74,46.4,13.1,28.6,saline,tea,bio-fertilizer
44,84,74,47.4,71.5,58.6,loamy,kidney bean,dap
26,77,94,29.9,40.3,29.8,mountain,cauliflower,vermicompost
7,98,25,46.1,84.2,77.7,saline,onion,super phosphate
56,20,83,41.5,85.4,64.7,arid,kidney bean,vermicompost
40,88,76,12.7,24.8,50.4,forest,lentil,bio-fertilizer
91,85,93,31.8,47.8,23.2,laterite,spinach,mop
78,39,11,23.6,32.2,24.9,saline,apple,npk
8,58,28,27.5,53.4,28.2,alluvial,millet,dap
71,94,64,21.9,55.0,20.2,mountain,rice,urea
5,4,91,37.5,74.0,70.9,saline,sesame,super phosphate
98,5,63,45.8,32.8,52.9,peat,cauliflower,dap
64,78,5,36.8,15.6,67.2,forest,banana,bio-fertilizer
81,18,46,36.0,56.7,63.0,red,mango,mop
58,35,100,30.1,35.6,79.7,peat,mustard,dap
78,30,99,13.6,49.7,25.3,mountain,wheat,urea
14,9,43,48.5,28.1,31.2,saline,cauliflower,vermicompost
94,59,70,45.1,81.4,72.9,laterite,linseed,mop
27,100,99,14.1,14.8,25.2,black,guava,dap
76,12,33,39.4,44.4,85.9,arid,rice,organic
99,98,23,48.1,13.8,73.8,laterite,oats,urea
2,13,72,48.5,10.8,30.2,mountain,tea,ammonium sulfate
99,55,75,16.4,29.1,27.2,arid,potato,super phosphate
85,98,90,48.1,28.9,40.5,saline,papaya,compost
50,49,53,17.8,31.9,39.7,loamy,cauliflower,dap
89,52,46,19.1,73.4,28.7,arid,apple,dap
25,93,9,17.2,85.4,75.4,laterite,oats,vermicompost
29,42,34,31.7,40.6,86.5,forest,sorghum,dap
97,62,15,14.9,75.4,63.1,forest,barley,ammonium sulfate
15,98,30,41.1,75.6,63.6,peat,tobacco,compost
44,3,68,39.7,26.8,70.5,saline,potato,bio-fertilizer
45,51,82,49.0,57.0,24.1,mountain,brinjal,organic
86,0,79,12.4,55.5,62.0,mountain,green gram,npk
90,89,3,34.1,21.4,55.7,forest,pomegranate,bio-fertilizer
42,12,85,44.3,80.3,59.0,alluvial,rye,npk
81,13,70,36.5,68.6,53.4,loamy,sugarcane,urea
97,47,34,24.6,44.0,36.9,loamy,potato,mop
3,51,80,18.4,74.8,38.3,peat,carrot,ammonium sulfate
38,68,23,13.9,17.0,47.3,mountain,pomegranate,vermicompost
74,46,16,15.1,20.4,68.1,loamy,pineapple,bio-fertilizer
56,78,16,11.5,41.8,27.9,black,apple,npk
4,43,90,12.5,54.8,26.8,peat,pomegranate,ammonium sulfate
95,5,50,12.5,26.1,29.9,alluvial,black gram,dap
34,30,58,48.9,25.4,35.8,loamy,sesame,ammonium sulfate
98,92,10,12.3,63.9,30.6,red,cauliflower,ammonium sulfate
87,53,0,45.0,10.7,88.8,loamy,soybean,compost
67,56,16,39.2,33.7,88.6,mountain,mustard,npk
40,3,75,49.7,87.9,23.4,red,rye,compost
20,5,89,46.8,76.7,67.2,loamy,maize,urea
2,35,84,10.8,89.6,77.0,alluvial,sunflower,compost
34,36,9,32.5,13.9,30.2,red,wheat,urea
83,88,55,39.0,45.3,37.0,alluvial,brinjal,super phosphate
0,32,42,23.9,82.7,78.9,red,sorghum,organic
3,48,26,40.8,55.0,86.6,red,soybean,ammonium sulfate
10,95,32,43.5,26.6,31.0,loamy,spinach,urea
0,61,100,10.8,76.0,42.6,black,lentil,bio-fertilizer
43,34,66,31.5,22.4,31.7,alluvial,coffee,urea
57,3,38,27.5,49.3,84.9,loamy,oats,organic
53,38,10,25.5,43.9,61.0,red,maize,dap
51,36,11,22.1,57.4,33.2,arid,soybean,urea
17,68,72,34.4,34.6,52.6,peat,barley,bio-fertilizer
77,62,10,18.5,58.6,56.4,mountain,maize,bio-fertilizer
97,49,42,29.1,65.5,43.9,saline,green gram,compost
67,73,49,47.1,52.0,69.8,red,pineapple,dap
60,4,24,26.8,37.2,85.4,mountain,cowpea,dap
13,25,85,26.7,72.7,61.6,arid,tobacco,npk
11,71,3,30.8,74.1,34.5,saline,chickpea,urea
99,94,4,30.2,88.8,60.9,black,mustard,npk
75,65,89,22.0,32.2,43.7,forest,linseed,vermicompost
93,55,48,29.5,13.0,40.3,forest,kidney bean,vermicompost
19,31,91,43.9,65.6,53.3,alluvial,barley,bio-fertilizer
89,93,37,42.7,11.5,85.0,saline,lentil,compost
88,50,9,39.3,25.0,43.8,alluvial,guava,ammonium sulfate
50,49,82,22.7,50.5,83.2,black,tea,organic
83,21,50,17.9,61.1,61.1,alluvial,safflower,bio-fertilizer
43,30,71,28.9,74.9,46.6,black,sunflower,vermicompost
83,35,48,20.8,33.2,67.1,mountain,onion,npk
96,72,12,30.1,60.8,42.7,loamy,cauliflower,vermicompost
88,23,79,48.6,14.0,50.1,arid,rice,urea
36,60,39,47.6,57.6,45.9,peat,potato,vermicompost
78,99,83,36.2,84.0,82.3,saline,papaya,dap
21,32,99,13.5,49.8,64.5,arid,linseed,ammonium sulfate
61,89,83,18.1,47.4,67.0,saline,oats,vermicompost
84,76,78,22.0,59.3,87.1,saline,green gram,super phosphate
76,94,71,21.7,12.0,33.6,forest,black gram,ammonium sulfate
18,23,83,15.4,76.6,34.6,arid,garlic,organic
